h_rms,h_peak,h_peak2peak,h_kurtosis,h_skewness,h_std,h_energy,h_log_energy,h_mean_abs,h_crest_factor,h_shape_factor,h_iqr,h_freq_centroid,h_spectral_entropy,h_peak_freq1,h_peak_amp1,v_rms,v_peak,v_peak2peak,v_kurtosis,v_skewness,v_std,v_energy,v_log_energy,v_mean_abs,v_crest_factor,v_shape_factor,v_iqr,v_freq_centroid,v_spectral_entropy,v_peak_freq1,v_peak_amp1,h_v_corr,h_v_rms_ratio
0.0001972072784383272,3.3942736092740236e-05,3.8130937639380136e-05,0.0001153287945271586,0.0001239044894646213,0.00015532793451598082,0.0004096112968227317,0.001570569138857536,0.0002961014496804637,0.00015402065805574238,8.280321750362419e-05,0.00010895086059008463,0.00010893682647292736,0.0006881037854327588,0.00018744885442174565,8.488002822559793e-05,0.0003514135767773041,0.000555160265412269,0.00025380042848155426,0.0003338588554015587,0.00030325448449275427,0.0003543195156339607,0.00028935892438539665,0.0014068423173739576,0.00027935068319493437,0.00014089925825828687,0.0005173736561118858,0.00031745815371095885,0.00042219009126469586,0.00016743299554491386,0.0010619817858241731,2.741445848641888e-05,0.00042393566600367193,0.0002595217967609642
0.00013870430793758715,5.299152147699715e-05,4.9972215310845056e-05,0.0001836898002977705,6.785107925679767e-05,0.00010879378091885883,0.00036480228634445667,0.001579423363727983,0.0002207693792115606,0.0001168397381889008,0.00011467322479461473,0.00012952801735082174,0.00013605897947854828,0.0009416367291123606,0.0001313821274266047,9.373081193189136e-05,0.00029429073860569587,0.0004460868602905066,0.0002240126502044859,0.0003228496600968356,0.000277831924995553,0.00027879809067208325,0.0002810825146525531,0.0013489197976014112,0.00023838110615770347,0.00016267645905827522,0.0005105893294512498,0.00027084572778335314,0.000420325049958592,0.00020177371179670446,0.0010691789313568734,3.103664726040733e-05,0.000350997722853208,0.00026404320251458555
0.00018159607812151535,4.041810821036052e-05,3.784783175433404e-05,0.00014414978381864784,0.00010865254587315576,0.0001332866848088088,0.00040648737383435217,0.0017235395913303363,0.0002752467794380209,0.0001645657636800024,9.009013758713991e-05,0.00011404502297409635,6.327966461867618e-05,0.0008769283809670015,0.00016150692701586423,7.851231721360819e-05,0.0003429469808736485,0.0005318127494319924,0.0002468693745868222,0.0003119278546506621,0.00027180881827462147,0.000337811793730225,0.00029369950462978525,0.0014305704200523906,0.0002745367952002198,0.00015313983694795752,0.0005190175182178791,0.0003115494152439169,0.0004815418574253272,0.00017853414857427197,0.0010206991337327054,2.7567525557969928e-05,0.0003520957674481906,0.00032293727781507187
0.00017675415722351318,4.145264508679247e-05,4.4106658197051726e-05,0.00011331581431477389,5.4713246886706204e-05,0.00013765896078439256,0.0003934818011885,0.0014719444203365128,0.0002708569975766295,0.00012907285417895764,7.402848241326865e-05,0.00011221345175727038,0.00015080424655025126,0.0007681178107304731,0.00018328745950384472,7.27737680563223e-05,0.00035283989898857724,0.0005273993443779545,0.0002571031054912964,0.00030477673699351725,0.00031071320680950973,0.00033995145177243555,0.00031460775292089236,0.0013307032866578083,0.00028753335284363856,0.000152113889271277,0.0005079037600808078,0.0003179805817694614,0.00041458086701595676,0.0001767509682849777,0.000987620792875532,2.813241694639146e-05,0.0003535774465490249,0.00023201465874080895
0.00014763155697892217,3.70175215209656e-05,3.739807456213384e-05,0.00013781408358681801,0.00012095228651105571,0.00010872776524593065,0.000360860633259108,0.0014977154598454945,0.00022022970788384554,0.000125500299009218,7.026723130252322e-05,0.00010643525383784436,0.00010716982460508006,0.0008003399143490242,0.0001628207893418221,0.00010666663456504466,0.0002984450838198427,0.0004570848728121746,0.00020499979907526722,0.00031037446110531163,0.0002769051261680033,0.00029144313289748426,0.00026534953769896674,0.0012571920829941518,0.00023997818620955514,0.00015677619767302532,0.00048643537193129307,0.000272615367907747,0.0004789821716258302,0.00019401308493343094,0.001064263575608493,2.3046072647048278e-05,0.00033568438921065534,0.0002854650557310379
0.00020810128687571706,3.131355959169468e-05,4.229785435860833e-05,0.0001410222648701165,0.00011455610165285179,0.00016079303887295282,0.00040798734357849753,0.0016772886090620886,0.0003025525250905048,0.00014418134569496032,6.305501893280052e-05,0.00011257217720412882,7.994372385837778e-05,0.0008445223156741122,0.00017809000074748839,8.877128457243088e-05,0.0003711558610120846,0.0006097233415857772,0.0002855782990991429,0.00031227814561134436,0.00033395197049230775,0.00037574694762270154,0.0002848683151000841,0.0014466889362665825,0.000293515678094991,0.0001594595436927193,0.00047183884953483357,0.00032998524040976917,0.0005795584687803057,0.00019019113854028545,0.0010358261817600579,2.3733965963401716e-05,0.0003729924754225067,0.00033348695642416716
0.0001980252553948958,2.8455486460643443e-05,3.763417537356872e-05,0.00019826480258871014,8.64475559865241e-05,0.00015573147488794347,0.0003913155437885507,0.001225467699987348,0.00030131768469345845,0.00011540564014467236,0.00011669095205917302,0.0001094069722967106,7.388350557278046e-05,0.0005622854252578691,0.00014782014484353566,6.732187346187856e-05,0.00036079041846051043,0.0005838938732267707,0.00029456969307375405,0.00026844847707252484,0.00028329718545592184,0.0003561669160490055,0.0002884220530290804,0.0011563088482944295,0.00028738640485244106,0.0001292781107167684,0.0004781771827083503,0.00031808493138214545,0.0005297376880207594,0.00016329259275380537,0.0008998262823297409,2.40614794705607e-05,0.00038948052024352365,0.0002630956372740911
0.00010509477917821641,3.776762679876811e-05,3.2271705049424784e-05,0.00017199940956516002,7.646548886555137e-05,8.191871283997898e-05,0.00028951939769967795,0.0011925473118026275,0.0001615595882640264,9.615840215246863e-05,9.593620043979456e-05,9.997774668590864e-05,0.00016458722220704657,0.0006663528482022229,0.00015601251809584937,9.56057301209512e-05,0.00024523278376875624,0.00034509079780775664,0.00015030546912839782,0.000324283933150582,0.00029876910480197694,0.0002420134203319435,0.00021570403537225503,0.001027352226083167,0.00019910208416149545,0.00014880460435051646,0.0004784728236700175,0.0002320983186734793,0.00041394069439775193,0.00016606215535830415,0.0010583679279079661,2.4766390197328292e-05,0.0003941091934393626,0.0002463953046571987
0.00018753041080117329,3.0230178266776876e-05,3.472434555931159e-05,0.00027274210178802606,8.384301809201133e-05,0.00014604265718389797,0.00038982864073204836,0.0013473103586875367,0.0002891646871375997,0.00011656298891011829,0.00017512378806259222,0.00011197233452548971,6.654575804532215e-05,0.0006476266360550653,0.000153638049138749,8.081247042355245e-05,0.00037718827400112787,0.0005899309690903465,0.00028177472768788905,0.00031046011299622477,0.0003358149476298422,0.00037572548226307847,0.00030951063494057964,0.0012615702045877697,0.0003010502135111892,0.00015150029730648384,0.0005464599431434181,0.0003385682582120353,0.000516565980251471,0.0001880718812969917,0.0010456762851390523,2.6352164536547206e-05,0.0004170077945673256,0.0002853746154869441
8.755720530189137e-05,6.120476820115073e-05,5.1825765399371446e-05,0.00022742098813068878,8.137653167068492e-05,7.86639637681219e-05,0.0002712483875370708,0.001723383297212422,0.00015358214013758698,0.00017556899729243014,0.00015137563959797263,0.00014089998740018927,7.704085966793172e-05,0.001159985875710845,0.00014301757053090114,0.00015415413872688077,0.00022070055039051794,0.00028993146487721333,0.00012249325214099826,0.0003349875762069132,0.00024092222492981817,0.00021762515620196154,0.00019872017293209865,0.0013063073318335227,0.00017931070348140566,0.00017367760647175602,0.00048050103541754654,0.00021398937510639371,0.0006421120747290843,0.00028440528903956875,0.0011149763551657089,2.973525279230671e-05,0.00032726823910707027,0.0003806331863415835
0.00017060488313518362,3.6806974458158946e-05,3.428485876497689e-05,0.00016348998551620752,9.276971572944604e-05,0.0001281584878029207,0.0003735018680117719,0.0016360852219804655,0.0002578650756731804,0.00016303621127917723,7.738836650901248e-05,0.00011127428088002489,5.7697676638213125e-05,0.0009075944981304929,0.00014799104210396762,0.0001121326210522966,0.0003394167320038832,0.0005388275778841489,0.00023500328622958478,0.0002968477075228293,0.00030375985234059043,0.0003375942937850596,0.0002825975338737408,0.0014135865087155253,0.0002701362658626749,0.00015516315652348568,0.0004786776030641704,0.00030651070529756906,0.0005600582747320004,0.0002262231279928528,0.0010448782461025985,2.6992423875071837e-05,0.00034358337625235437,0.00030757519616599895
5.8852651307006454e-05,6.560535808119994e-05,6.513379642001383e-05,0.00023526429854427988,8.919861995764222e-05,7.444823154401092e-05,0.00021830243662179782,0.0013841056716046296,0.00011469610308267875,0.00011562098677586619,0.0001175001576257273,0.00015677708415751113,9.008409456328082e-05,0.001038730856816983,0.00012727471233517918,0.000196296225021797,0.00016279506587011384,0.00018031683779753393,9.49644099591751e-05,0.0003377018056198722,0.0002603207463153012,0.0001578323572154261,0.00016157054795939985,0.0010106348483532202,0.00013509948622072442,0.00017076707231353794,0.0004472845936106751,0.00016657081744426706,0.0005570867213918973,0.0002398588616415509,0.0011508476465678541,2.7532505862382094e-05,0.0003040130685349141,0.0003526683852214774
0.00020680722526620344,3.993121458520932e-05,4.4138869725429686e-05,0.00013971797357044126,0.00014086627352298818,0.00016202464389607484,0.00042866168231512345,0.0017015209421515464,0.0003136293443276372,0.00024844195836521977,6.228973953739114e-05,0.00012448195054730603,8.473834784581414e-05,0.0009168252297968138,0.00015565699438866432,0.0001238072191881656,0.0003781566692850902,0.0006343163872770674,0.00030021158886484045,0.00028601066551345864,0.0003150423802253499,0.0003695543118851674,0.00030619340598150304,0.001451075957447756,0.00030268969642293085,0.00014762638954834983,0.00046634970692593924,0.00033371713392398305,0.0006312666118901689,0.00019997585286546382,0.000980570327010355,2.741823458052295e-05,0.0003425475450058002,0.0003410807820728223
0.00013057300633363412,5.502853570078514e-05,5.423881968908972e-05,0.00017202996264131798,0.00010034598662969074,0.00010127565537914052,0.0003400001524482832,0.0018723933600995224,0.0002057844414594001,0.00017484128170508484,9.805505821418592e-05,0.0001396112460497534,0.00013751208325629705,0.0011955462359765079,0.00012916171062897773,0.00018484797237761086,0.0003010527829530929,0.000473978086643001,0.0001971033143661316,0.0003074399255638127,0.00026632711119418674,0.00029108149676808636,0.0002712426556513492,0.0014866438810713588,0.00023948521838974558,0.00019202160638087662,0.00044318277014099294,0.0002729195960114339,0.0004350425193024421,0.00029832972777512625,0.0010186706309468717,3.154709802402067e-05,0.00022859542744981808,0.0003194067359800101
0.0001424971424512478,4.7221207893244355e-05,5.117513442201016e-05,0.00012247448380549032,6.729990313942835e-05,0.00011232054571337357,0.00034380893778234166,0.0016478612560604233,0.0002235458900941012,0.00023735198842587125,6.644427431865552e-05,0.00012672495722654276,0.00010866116463148501,0.0010931754637567791,0.00017569322449162428,0.00017320883125648834,0.00029214425165093873,0.00045585804735992497,0.00020966890217550828,0.00030505136583087734,0.000272332902591188,0.00028066773093939903,0.000260906792584592,0.0013494600367266684,0.00023844523323077738,0.00016799010554677807,0.0004557030781143112,0.00026925102161499124,0.0005310451931109128,0.0002591300632957427,0.0010841550396435196,3.00362459029202e-05,0.00028639411330004804,0.000368357444403955
0.00018859648941997874,4.5367392681328055e-05,5.2231370625577254e-05,0.00016450367515972176,0.00011128257144719101,0.00014378083778865403,0.00041225590473459306,0.0016703345274436288,0.0002824204086209647,0.00026084501714649375,8.084119917839416e-05,0.00012601975395227784,0.00018927522131448882,0.0010308101525879465,0.00016469956852915857,0.00015605184871674281,0.0003740318763675532,0.0006060335417259922,0.0002869167242920412,0.0003190140394963237,0.0003761503605346661,0.0003642141030240964,0.0003049323233767609,0.0014196627555065789,0.0003044608591608267,0.00016909786309042828,0.000518748317972495,0.0003360380480330605,0.0007200204351647699,0.0002498354230283439,0.0011505023881909437,3.0643465697721696e-05,0.00037670840320060963,0.0004353601936600171
0.0001209433852636721,3.281924971645367e-05,3.98136889430134e-05,0.0002184996994856192,8.26737685883927e-05,0.00010807840390043566,0.00028105763149142147,0.0011099139024736359,0.00019868054741891683,0.00025170622056975845,0.00013660639636441373,0.00010601321046124212,0.00010654286516000865,0.0005831437232700409,0.00019736345209366845,0.00012036241675446035,0.00026593811351247607,0.000403596795320027,0.00020857205730635543,0.0002926758921603323,0.00030653998207981205,0.00026411685180960376,0.00022965535346202158,0.0010523495977395215,0.00021616545488996054,0.00013059139118922757,0.0004670685771998251,0.000245719364917818,0.0006759952078027708,0.00018042773695015057,0.0010282859300787095,2.53593848356104e-05,0.00036221710488462124,0.00032418795926787426
0.0001211954963594053,4.323589639056991e-05,4.069770177466126e-05,0.00018567076896260914,8.556954085179314e-05,0.00010591483760435949,0.0003036379249010679,0.001666456506063696,0.0002027382231062802,0.0001912457258640643,0.00010517688572520001,0.00012449502212916742,0.00021055558700027176,0.0011073596091591754,0.00014263648075711898,0.00013429036725938205,0.00024832314901175324,0.0003482248433499535,0.00019366606850326206,0.00034952449677803086,0.0002453763873290882,0.00023928718010779448,0.00022353263736931694,0.0013239083316875621,0.00020296584713150879,0.00016894640539248939,0.00047846711713646074,0.00023489234889311205,0.00038746619856055986,0.00026302701407985294,0.0011346498959028395,2.8646285159084073e-05,0.0003462805360868515,0.0003100794520833006
0.0001345860011952027,3.625033493790397e-05,3.6400220892574e-05,0.00022656483229184233,8.304515295094461e-05,0.00011474501798147685,0.0003356223530886382,0.0013145657074346672,0.00022228050784178777,0.0002508569334167987,0.00014628361221866726,0.0001105001582800469,0.00019764443813983235,0.000856229841519962,0.0001640955650827891,0.00013682596963917603,0.00026732944131424574,0.00041476201183741066,0.00022753202797503035,0.0002978797221658169,0.0002468562641297467,0.0002552286866119857,0.0002449460839045514,0.001110647027962841,0.000220201629474559,0.000150751355340617,0.00046116606063151266,0.00024570342332639326,0.0006114216567311814,0.00022083225012465847,0.0010776487335533603,2.6359557136856892e-05,0.00033385201822966337,0.0003910427525624982
0.0002255352035604119,3.130179818882084e-05,4.6125147633802044e-05,0.00014382537519850303,8.542862515241723e-05,0.00017865331549842266,0.00041571619827891483,0.0017864145040221047,0.00033755739577827625,0.00022498416383314178,7.391863262000698e-05,0.00011540642261707035,7.001475505603594e-05,0.0008909994256100617,0.0001798346000498441,0.00010234403839604056,0.000375325365723711,0.0006180194196986122,0.0002994757050828412,0.0002981401054057642,0.00032739773998855524,0.0003759512256351627,0.00028452951872850465,0.0015511184195929673,0.00029783339386995066,0.00015098058759122068,0.00047101452264541877,0.00033030857190397,0.0004729874017364466,0.00019938509208259348,0.0010340184522647177,2.688698148176627e-05,0.00033110068425230567,0.00031283013850043063
0.0001413193629559828,2.930247121548657e-05,3.297473326711042e-05,0.00017745476939694526,8.668048405979789e-05,0.00011439403662052427,0.00032404083455048747,0.0011610425615799613,0.00021873994801353548,0.00024123841785694822,0.00011585276333789807,8.92559809017257e-05,6.299964956326675e-05,0.0006430458332033595,0.00018279969735885971,0.0001014312563711428,0.00025994060836787014,0.00040557931412195104,0.00020197457633344129,0.00030394727691600564,0.0002538408403779613,0.00025586630440628256,0.00021704534943296495,0.0010423620657093124,0.0002111237564236035,0.0001334155228050804,0.0004511140103204525,0.0002358237594307866,0.0004378518138310028,0.0001734821653258223,0.0010056906285171863,2.298819385941897e-05,0.0003832138874713564,0.00027747040930989895
0.00025748968675003424,3.750005226947906e-05,5.589644737256094e-05,0.00013788107057735032,0.0001505196450125368,0.00022202805878350772,0.000454116696141682,0.001228684491070453,0.00039731777187625996,0.0002602151456358115,9.055094544123677e-05,0.00012888796949255265,0.00012278233043705455,0.00039799725491320717,0.00017459906320311803,7.987123399288976e-05,0.00041151104746859344,0.0006934183599241805,0.0003826407847235203,0.00027626045703073033,0.0003082403177700144,0.00040639215196733856,0.0003196455217789662,0.0012820068986911792,0.0003304884683302589,0.0001220140899931721,0.0005258894343569409,0.0003593473108139733,0.0004714669881195732,0.0001694790097872101,0.0009796247162739747,2.846031287617734e-05,0.00041859021584969016,0.0002641163907810551
8.233092930822749e-05,4.559545502047513e-05,4.191901166450407e-05,0.00020650407691391592,0.00010007401010625472,6.075846254134376e-05,0.000255867467490134,0.0015422719654452522,0.00012936767870996846,0.00023068190430421964,0.00012799444004940597,0.00013034420007898006,9.773769315870595e-05,0.000991249905200675,0.00014997243440575402,0.00017651922316872515,0.0002458117638525437,0.0003893546685503679,0.000148543925223521,0.00033980003627220867,0.00035082494223388495,0.00024196154062110508,0.0002120181022974066,0.001228580256429268,0.00019734919392249138,0.00016858644003150402,0.0004524874337221263,0.00022850031369898717,0.000635815177247423,0.00024094026994134766,0.0011269138351053698,2.8524766253212875e-05,0.0002901105797263881,0.00039677918066445274
8.085699303137517e-05,4.224100879355319e-05,3.864009574954253e-05,0.00018612338235470815,6.165847817101167e-05,7.672961351090635e-05,0.00023951858585746777,0.0011837221310997848,0.0001368791224194865,0.0002824271508870879,0.00012276006527258687,0.00011692835805661161,6.768628032887136e-05,0.0008803971606539563,0.0001598133129391499,0.00011608075037656817,0.00019418281604544063,0.0002725981444086756,0.00012960495703282505,0.0003244058645577752,0.00023243217278832163,0.000188031178726078,0.0001750648348206596,0.0009540576258586953,0.00015833807864851224,0.0001688751138317457,0.0004550925610601553,0.0001855903048010532,0.0005811681155591941,0.0002102971276599419,0.001039439316446078,2.8531564771583363e-05,0.00036975831289964844,0.00034188370173069413
0.00015439043518483686,3.712737653813747e-05,3.11143704720962e-05,0.00017614078694805357,9.118190096160105e-05,0.00010788751133077313,0.0003615026770944496,0.0018395371764199809,0.00023053951337601575,0.0002202634008881432,8.452478022604736e-05,0.00011270638578935177,7.396153555419004e-05,0.001165285483148182,0.00011715925804764993,0.00010952713928418234,0.000324500100930436,0.0005148111775270081,0.00021131856159115615,0.0002991854425999918,0.0002663106223053546,0.00031499532279894994,0.00027323705498929487,0.0014978972983954008,0.0002582235825911994,0.00018239576461382968,0.00042641094805730975,0.00028675951664354217,0.00037220254064322943,0.00026298925313312794,0.0009760480108525372,3.5501338015819786e-05,0.0002548677902723284,0.0003643943963652418
0.00015827744841772072,3.007107833354894e-05,2.663803184077551e-05,0.00019161500031259494,8.12011222478759e-05,0.00011608040517785412,0.00035246149344629883,0.0014737933299329598,0.0002382310338816751,0.00025251851470784457,0.00011533774941767661,0.00010414938860776601,5.857485039086896e-05,0.0008356720361916814,0.00015812701340109925,9.365754140162607e-05,0.0003198446658871035,0.00047254327087102864,0.00019382736943498457,0.0003339895962653827,0.00031894539138193067,0.00031375973177887316,0.000258606388717908,0.0013110536092426628,0.00025670564566553366,0.00016721535903343465,0.0005173626461328241,0.0002910542767608604,0.0005721724600789458,0.00020878000382253958,0.0011288387064269045,3.5343134732102045e-05,0.0004056497744386434,0.0003314345311082434
0.00015658220979162252,3.244745718120612e-05,3.30578350030919e-05,0.0001672726038464134,7.392252982754143e-05,0.00011573561371562846,0.00036466805320287674,0.0014982323526055552,0.00023692644281254617,0.00022177609400841902,0.0001057536072039511,0.0001049742038048862,5.6556492995696314e-05,0.000861437485582428,0.00017943670145541545,0.00010073458533952362,0.00031220187693747903,0.000493110261277252,0.00021588237106016095,0.00032179790032387244,0.0002793239290213023,0.000304347813968775,0.00025623873718814136,0.0012682556614890927,0.0002492458930419161,0.00016501656477885263,0.0004333638904881809,0.0002755887307500871,0.0005937641066793731,0.0001873293824388611,0.0010343806286982726,2.976376592584984e-05,0.00033247051360376647,0.0003269173541411874
0.00012205022305806778,4.970757005366977e-05,4.324020213175572e-05,0.00012657186498472585,9.041909402185411e-05,8.054725523720663e-05,0.0003294163979262521,0.001985909826180432,0.00018253206108056474,0.00023108666127882315,6.772542863444641e-05,0.00012406918776832753,0.00013375629641814156,0.0013813503901474178,9.730409623216474e-05,0.00016550615491723876,0.0003026685097893278,0.00048523849327466453,0.0001907056463551271,0.0003006875973369461,0.0002656676399396929,0.00028828087980059536,0.00027162960475379805,0.0015226909890770912,0.00024783918709090356,0.00018323803410567053,0.00042873027596215254,0.00027623346535392556,0.000611109126680276,0.0003276722420196165,0.0010446187548950546,3.114582000307564e-05,0.00022285181057668524,0.0004399200965053751
0.00013729954253562937,2.7915480271190062e-05,2.5636405064233257e-05,0.00015464274110854603,6.41260559859802e-05,9.503581252374715e-05,0.00031338602360619916,0.001339407947671134,0.00020159317407433263,0.00024884049789761773,0.00010310443562815408,8.850367922832447e-05,8.975000671398447e-05,0.000720607171751908,0.00015420866252497946,9.400733206348378e-05,0.0002977188336444669,0.00046309286822179276,0.00019716585383662278,0.00029733887959082494,0.0003155149370968502,0.00029457251201279175,0.00023574965177886043,0.0012094735859136563,0.00023773792320298527,0.00014460371066888912,0.0004321927386627067,0.00026747065797962934,0.0006448645481214044,0.00017950439021205967,0.0009439881778234849,2.4493222440469253e-05,0.00037736581653007305,0.0003187516939760826
